,date,year,month,day,time_of_day,damage_level,damage_level_sort,flight_phase,state,airport,operator,speed,aircraft_model,bird_size,species
8977,2001-08-27,2001,8,27,Day,None,1,Landing Roll,Missouri,KANSAS CITY INTL,SOUTHWEST AIRLINES,,B-737-300,Small,Meadowlarks
8978,2001-08-28,2001,8,28,Day,None,1,Landing Roll,Pennsylvania,GREATER PITTSBURGH,US AIRWAYS*,,B-757-200,Medium,Unknown bird - medium
8979,2001-08-28,2001,8,28,Dusk,None,1,Descent,New York,JOHN F KENNEDY INTL,AMERICA WEST AIRLINES,,A-319,Medium,Unknown bird - medium
8980,2001-08-28,2001,8,28,Day,None,1,Approach,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,230.0,B-727,Small,Unknown bird - small
8981,2001-08-28,2001,8,28,Day,None,1,Approach,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN EAGLE AIRLINES,,SAAB-340,Small,Rock pigeon
8982,2001-08-28,2001,8,28,Day,None,1,Take-off run,Texas,SAN ANTONIO INTL,AMERICAN AIRLINES,140.0,B-757-200,Small,Unknown bird - small
8983,2001-08-28,2001,8,28,Dusk,None,1,Approach,Pennsylvania,GREATER PITTSBURGH,MILITARY,190.0,KC-135E,Small,Unknown bird - small
8984,2001-08-29,2001,8,29,Day,None,1,Approach,Pennsylvania,PHILADELPHIA INTL,US AIRWAYS*,170.0,B-737-300,Large,Unknown bird - large
8985,2001-08-29,2001,8,29,Dawn,None,1,Take-off run,Pennsylvania,GREATER PITTSBURGH,UNITED AIRLINES,90.0,B-737-200,Medium,Unknown bird - medium
8986,2001-08-29,2001,8,29,Day,None,1,Climb,North Carolina,CHARLOTTE/DOUGLAS INTL ARPT,US AIRWAYS*,150.0,B-737-300,Medium,Unknown bird - medium
8987,2001-08-29,2001,8,29,Day,None,1,Approach,Texas,AUSTIN-BERGSTROM INTL,DELTA AIR LINES,130.0,MD-88,Small,Unknown bird - small
8988,2001-08-29,2001,8,29,Day,None,1,Climb,California,MINETA SAN JOSE INTL,AMERICAN AIRLINES,200.0,MD-80,Small,Unknown bird - small
8989,2001-08-29,2001,8,29,Day,None,1,Climb,Illinois,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,160.0,MD-82,Small,European starling
8990,2001-08-29,2001,8,29,Dusk,None,1,Climb,North Carolina,CHARLOTTE/DOUGLAS INTL ARPT,US AIRWAYS*,150.0,A-320,Small,Unknown bird - small
8991,2001-08-29,2001,8,29,Dusk,None,1,Landing Roll,Nebraska,EPPLEY AIRFIELD,UNITED AIRLINES,,B-727-200,Small,Unknown bird - small
8992,2001-08-29,2001,8,29,Night,None,1,Approach,South Carolina,CHARLESTON AFB/INTL ARPT,MILITARY,150.0,C-17A,Small,Killdeer
8993,2001-08-30,2001,8,30,Day,Medium,3,Approach,Tennessee,MEMPHIS INTL,BUSINESS,125.0,DA-50 FALCON,Large,Unknown bird - large
8994,2001-08-30,2001,8,30,Day,None,1,Landing Roll,Minnesota,MINNEAPOLIS-ST PAUL INTL,MILITARY,120.0,C-130E,Medium,Unknown bird - medium
8995,2001-08-30,2001,8,30,Dusk,Medium,3,Take-off run,DC,WASHINGTON DULLES INTL ARPT,ATLANTIC COAST AIRLINES,,CL-RJ100/200,Medium,Unknown bird - medium
8996,2001-08-30,2001,8,30,Night,None,1,Approach,Tennessee,MEMPHIS INTL,FEDEX EXPRESS,,DC-10-10,Medium,Unknown bird - medium
8997,2001-08-30,2001,8,30,Day,None,1,Approach,New Jersey,NEWARK LIBERTY INTL ARPT,CONTINENTAL AIRLINES,,MD-80,Small,Unknown bird - small
8998,2001-08-30,2001,8,30,Day,None,1,Approach,Texas,AUSTIN-BERGSTROM INTL,AMERICAN AIRLINES,140.0,MD-82,Small,Unknown bird - small
8999,2001-08-30,2001,8,30,Night,None,1,Approach,Missouri,LAMBERT-ST LOUIS INTL,CHAUTAUQUA AIRLINES,165.0,EMB-145,Small,Unknown bird - small
9000,2001-08-30,2001,8,30,Night,None,1,Approach,New York,JOHN F KENNEDY INTL,ABX AIR,145.0,DC-8-63,Small,Unknown bird - small
9001,2001-08-30,2001,8,30,Night,None,1,Climb,North Carolina,CHARLOTTE/DOUGLAS INTL ARPT,US AIRWAYS*,,A-320,Small,Unknown bird - small
9002,2001-08-31,2001,8,31,Night,None,1,Approach,Maryland,BALTIMORE WASH INTL,FEDEX EXPRESS,130.0,B-727-200,Large,Canada goose
9003,2001-08-31,2001,8,31,Night,None,1,Climb,Missouri,LAMBERT-ST LOUIS INTL,FEDEX EXPRESS,,A-310,Large,Unknown bird - large
9004,2001-08-31,2001,8,31,Night,None,1,Approach,Ohio,CLEVELAND-HOPKINS INTL ARPT,EXPRESSJET (CONTINENTAL EXPRS),,EMB-145,Medium,Unknown bird - medium
9005,2001-08-31,2001,8,31,Day,None,1,Take-off run,South Carolina,CHARLESTON AFB/INTL ARPT,MILITARY,100.0,C-17A,Small,Cattle egret
9007,2001-08-31,2001,8,31,Dusk,None,1,Landing Roll,Texas,AUSTIN-BERGSTROM INTL,DELTA AIR LINES,100.0,CL-RJ100/200,Small,Unknown bird - small
9008,2001-08-31,2001,8,31,Night,None,1,Approach,Michigan,DETROIT METRO WAYNE COUNTY ARPT,ABX AIR,140.0,DC-9-40,Small,Unknown bird - small
9009,2001-09-01,2001,9,1,Night,Substantial,4,Take-off run,Texas,DALLAS/FORT WORTH INTL ARPT,UNKNOWN,,DC-8-61,Medium,Unknown bird - medium
9010,2001-09-01,2001,9,1,Dawn,None,1,Approach,Missouri,LAMBERT-ST LOUIS INTL,TRANS WORLD AIRLINES,190.0,MD-83,Small,Unknown bird - small
9011,2001-09-01,2001,9,1,Day,None,1,Climb,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,210.0,MD-82,Small,Unknown bird - small
9012,2001-09-01,2001,9,1,Day,None,1,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,DELTA AIR LINES,145.0,B-767-200,Small,Rock pigeon
9013,2001-09-01,2001,9,1,Day,None,1,Take-off run,Tennessee,MEMPHIS INTL,AMERICAN EAGLE AIRLINES,130.0,EMB-135,Small,Unknown bird - small
9014,2001-09-01,2001,9,1,Night,None,1,Climb,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,200.0,FOKKER F100,Small,Unknown bird - small
9015,2001-09-02,2001,9,2,Day,None,1,Climb,Tennessee,NASHVILLE INTL,SOUTHWEST AIRLINES,145.0,B-737-300,Medium,Unknown bird - medium
9016,2001-09-02,2001,9,2,Night,None,1,Climb,Georgia,ATLANTA INTL,DELTA AIR LINES,250.0,B-737,Medium,Unknown bird - medium
9017,2001-09-02,2001,9,2,Day,None,1,Approach,Oregon,PORTLAND INTL (OR),HORIZON AIR,,DHC8 DASH 8,Small,Unknown bird - small
9018,2001-09-02,2001,9,2,Day,None,1,Approach,Pennsylvania,GREATER PITTSBURGH,US AIRWAYS*,,A-319,Small,European starling
9019,2001-09-02,2001,9,2,Day,None,1,Landing Roll,Colorado,DENVER INTL AIRPORT,AMERICAN AIRLINES,,IAI-1124,Small,Rock pigeon
9020,2001-09-03,2001,9,3,Day,None,1,Climb,California,SAN FRANCISCO INTL ARPT,UNITED AIRLINES,,B-777-200,Large,Unknown bird - large
9021,2001-09-03,2001,9,3,Day,None,1,Take-off run,Massachusetts,LOGAN INTL,AMERICAN AIRLINES,,B-737-800,Medium,Unknown bird - medium
9022,2001-09-03,2001,9,3,Night,None,1,Approach,Colorado,DENVER INTL AIRPORT,UNITED AIRLINES,,B-737-300,Medium,Unknown bird - medium
9023,2001-09-03,2001,9,3,Day,None,1,Climb,Hawaii,LIHUE ARPT,HAWAIIAN AIR,130.0,B-717-200,Small,Unknown bird - small
9024,2001-09-03,2001,9,3,Night,None,1,Approach,Maryland,BALTIMORE WASH INTL,SOUTHWEST AIRLINES,130.0,B-737-300,Small,Unknown bird - small
9025,2001-09-03,2001,9,3,Night,None,1,Approach,Minnesota,MINNEAPOLIS-ST PAUL INTL,AMERICAN AIRLINES,160.0,MD-82,Small,Unknown bird - small
9026,2001-09-03,2001,9,3,Night,None,1,Approach,Pennsylvania,PHILADELPHIA INTL,EXECUTIVE JET AVIATION,100.0,C-560,Small,Unknown bird - small
9027,2001-09-03,2001,9,3,Night,None,1,Climb,Oklahoma,WILL ROGERS WORLD ARPT,SOUTHWEST AIRLINES,160.0,B-737-300,Small,Unknown bird - small
9028,2001-09-03,2001,9,3,Night,None,1,Climb,Texas,GEORGE BUSH INTERCONTINENTAL,FEDEX EXPRESS,220.0,A-310,Small,Unknown bird - small
9029,2001-09-04,2001,9,4,Day,None,1,Approach,Colorado,DENVER INTL AIRPORT,FRONTIER AIRLINES,136.0,B-737-300,Large,Canada goose
9030,2001-09-04,2001,9,4,Day,Substantial,4,Climb,Kentucky,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,COMAIR AIRLINES,145.0,CL-RJ100/200,Medium,Unknown bird - medium
9031,2001-09-04,2001,9,4,Day,None,1,Climb,South Carolina,CHARLESTON AFB/INTL ARPT,MILITARY,140.0,C-17A,Medium,Unknown bird or bat
9032,2001-09-04,2001,9,4,Day,None,1,Take-off run,Massachusetts,LOGAN INTL,NORTHWEST AIRLINES,,B-727,Medium,Unknown bird - medium
9033,2001-09-04,2001,9,4,Day,Substantial,4,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,UNITED AIRLINES,70.0,A-319,Small,Rock pigeon
9034,2001-09-04,2001,9,4,Day,None,1,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,,B-757-200,Small,Rock pigeon
9035,2001-09-05,2001,9,5,Dawn,None,1,Climb,DC,RONALD REAGAN WASHINGTON NATL,PSA AIRLINES,,DORNIER 328,Medium,Unknown bird - medium
9036,2001-09-05,2001,9,5,Night,None,1,Approach,New Jersey,NEWARK LIBERTY INTL ARPT,AMERICAN EAGLE AIRLINES,170.0,A-320,Medium,Unknown bird - medium
9037,2001-09-05,2001,9,5,Night,None,1,Approach,New Jersey,TETERBORO AIRPORT,BUSINESS,,CITATION II,Medium,Unknown bird - medium
9038,2001-09-05,2001,9,5,Night,None,1,Approach,North Carolina,CHARLOTTE/DOUGLAS INTL ARPT,US AIRWAYS*,170.0,A-319,Small,Unknown bird - small
9039,2001-09-06,2001,9,6,Dusk,None,1,Approach,Illinois,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,,B-767-300,Large,Unknown bird - large
9040,2001-09-06,2001,9,6,Day,None,1,Approach,California,SACRAMENTO INTL,NORTHWEST AIRLINES,,A-320,Medium,Unknown bird - medium
9041,2001-09-06,2001,9,6,Day,None,1,Landing Roll,Missouri,KANSAS CITY INTL,UNITED AIRLINES,120.0,B-737-300,Small,Mourning dove
9042,2001-09-06,2001,9,6,Night,None,1,Approach,New Jersey,NEWARK LIBERTY INTL ARPT,AMERICA WEST AIRLINES,140.0,A-320,Small,Unknown bird - small
9043,2001-09-06,2001,9,6,Night,None,1,Landing Roll,Missouri,LAMBERT-ST LOUIS INTL,UNKNOWN,90.0,BA-31 JETSTR,Small,Unknown bird - small
9044,2001-09-07,2001,9,7,Day,None,1,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN EAGLE AIRLINES,,SAAB-340,Medium,Unknown bird - medium
9045,2001-09-07,2001,9,7,Night,Minor,2,Climb,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,250.0,FOKKER F100,Medium,Unknown bird - medium
9046,2001-09-07,2001,9,7,Day,None,1,Approach,Maryland,BALTIMORE WASH INTL,NORTHWEST AIRLINES,120.0,B-757-200,Small,Rock pigeon
9047,2001-09-08,2001,9,8,Night,None,1,Approach,Ohio,PORT COLUMBUS INTL,ATLANTIC COAST AIRLINES,200.0,DORNIER 328,Medium,Unknown bird - medium
9048,2001-09-08,2001,9,8,Day,None,1,Landing Roll,Indiana,INDIANAPOLIS INTL,SOUTHWEST AIRLINES,100.0,B-737-300,Small,Unknown bird - small
9049,2001-09-08,2001,9,8,Day,None,1,Take-off run,Illinois,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,155.0,B-737-800,Small,European starling
9050,2001-09-08,2001,9,8,Night,None,1,Approach,Utah,SALT LAKE CITY INTL,JETBLUE AIRWAYS,,A-320,Small,Unknown bird - small
9051,2001-09-09,2001,9,9,Night,None,1,Approach,California,SAN FRANCISCO INTL ARPT,US AIRWAYS*,140.0,A-319,Medium,Unknown bird - medium
9052,2001-09-09,2001,9,9,Night,None,1,Approach,Illinois,CHICAGO O'HARE INTL ARPT,UNITED AIRLINES,,B-737-200,Medium,Unknown bird - medium
9053,2001-09-09,2001,9,9,Dawn,None,1,Approach,Georgia,ATLANTA INTL,DELTA AIR LINES,140.0,B-767-400,Small,Unknown bird - small
9054,2001-09-09,2001,9,9,Day,None,1,Approach,Georgia,ATLANTA INTL,AIRTRAN AIRWAYS,130.0,B-717-200,Small,Unknown bird - small
9055,2001-09-09,2001,9,9,Day,None,1,Approach,Texas,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,220.0,B-737-300,Small,Unknown bird - small
9056,2001-09-09,2001,9,9,Night,None,1,Approach,Illinois,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,137.0,MD-80,Small,Unknown bird - small
9057,2001-09-10,2001,9,10,Dawn,Medium,3,Take-off run,Massachusetts,LOGAN INTL,DELTA AIR LINES,135.0,B-757-200,Medium,Unknown bird - medium
9058,2001-09-10,2001,9,10,Night,None,1,Approach,Pennsylvania,PHILADELPHIA INTL,US AIRWAYS*,141.0,B-737-400,Medium,Unknown bird - medium
9059,2001-09-10,2001,9,10,Day,None,1,Take-off run,Kentucky,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,COMAIR AIRLINES,105.0,CL-RJ100/200,Small,Killdeer
9060,2001-09-10,2001,9,10,Night,None,1,Approach,Oregon,PORTLAND INTL (OR),NORTHWEST AIRLINES,145.0,A-320,Small,Unknown bird - small
9061,2001-09-11,2001,9,11,Night,None,1,Climb,Texas,AUSTIN-BERGSTROM INTL,ABX AIR,250.0,DC-9-40,Medium,Unknown bird - medium
9062,2001-09-11,2001,9,11,Day,None,1,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,120.0,FOKKER F100,Small,Unknown bird - small
9063,2001-09-11,2001,9,11,Day,None,1,Take-off run,Texas,SAN ANTONIO INTL,SOUTHWEST AIRLINES,120.0,B-737,Small,Unknown bird - small
9064,2001-09-11,2001,9,11,Night,None,1,Approach,Tennessee,MEMPHIS INTL,FEDEX EXPRESS,135.0,DC-10,Small,Unknown bird - small
9065,2001-09-13,2001,9,13,Day,None,1,Approach,Kentucky,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,COMAIR AIRLINES,120.0,CL-RJ100/200,Small,Mourning dove
9066,2001-09-13,2001,9,13,Night,None,1,Climb,Kentucky,LOUISVILLE INTL ARPT,FEDEX EXPRESS,,B-727-200,Small,Unknown bird - small
9067,2001-09-14,2001,9,14,Night,None,1,Approach,Kentucky,LOUISVILLE INTL ARPT,UPS AIRLINES,138.0,DC-8-70,Small,Unknown bird - small
9068,2001-09-14,2001,9,14,Night,None,1,Climb,Tennessee,MEMPHIS INTL,FEDEX EXPRESS,,B-727-200,Small,Unknown bird - small
9069,2001-09-15,2001,9,15,Day,None,1,Approach,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,140.0,MD-80,Medium,Unknown bird - medium
9070,2001-09-15,2001,9,15,Night,None,1,Climb,Georgia,ATLANTA INTL,DELTA AIR LINES,170.0,B-767-300,Medium,Unknown bird - medium
9071,2001-09-15,2001,9,15,Day,None,1,Approach,Pennsylvania,GREATER PITTSBURGH,US AIRWAYS*,140.0,MD-80,Small,Unknown bird - small
9072,2001-09-15,2001,9,15,Dusk,None,1,Approach,Utah,SALT LAKE CITY INTL,SKYWEST AIRLINES,,CL-RJ100/200,Small,Unknown bird - small
9073,2001-09-16,2001,9,16,Day,None,1,Approach,Tennessee,MEMPHIS INTL,FEDEX EXPRESS,140.0,DC-10-30,Large,Unknown bird - large
9074,2001-09-16,2001,9,16,Day,None,1,Approach,Georgia,ATLANTA INTL,DELTA AIR LINES,137.0,B-767-300,Small,Unknown bird - small
9075,2001-09-16,2001,9,16,Day,None,1,Approach,Texas,AUSTIN-BERGSTROM INTL,TRANS WORLD AIRLINES,200.0,B-717-200,Small,Unknown bird - small
9076,2001-09-16,2001,9,16,Day,None,1,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,130.0,B-727,Small,Unknown bird - small
9077,2001-09-16,2001,9,16,Dusk,None,1,Climb,Texas,SAN ANTONIO INTL,AMERICAN AIRLINES,160.0,B-757-200,Small,Unknown bird - small
9078,2001-09-17,2001,9,17,Day,None,1,Approach,Pennsylvania,GREATER PITTSBURGH,US AIRWAYS*,125.0,B-737-300,Small,Unknown bird - small
9079,2001-09-17,2001,9,17,Day,None,1,Take-off run,New York,JOHN F KENNEDY INTL,TRANS WORLD AIRLINES,,B-757-200,Small,Rock pigeon
9080,2001-09-17,2001,9,17,Night,None,1,Approach,Michigan,DETROIT METRO WAYNE COUNTY ARPT,BUSINESS,,LEARJET-60,Small,Unknown bird - small
9081,2001-09-18,2001,9,18,Night,None,1,Approach,New Jersey,ATLANTIC CITY INTL,MILITARY,180.0,EC-130E,Small,Eastern meadowlark
9082,2001-09-18,2001,9,18,Night,None,1,Landing Roll,Oregon,PORTLAND INTL (OR),BUSINESS,,PA-31 NAVAJO,Small,Barn owl
9083,2001-09-19,2001,9,19,Day,Medium,3,Landing Roll,Pennsylvania,GREATER PITTSBURGH,US AIRWAYS*,100.0,A-319,Medium,Red-tailed hawk
9084,2001-09-19,2001,9,19,Day,None,1,Approach,Florida,ORLANDO INTL,DELTA AIR LINES,130.0,B-737-200,Medium,Unknown bird - medium
9085,2001-09-19,2001,9,19,Day,None,1,Take-off run,South Carolina,CHARLESTON AFB/INTL ARPT,MILITARY,,C-17A,Medium,Unknown bird or bat
9086,2001-09-19,2001,9,19,Dawn,None,1,Take-off run,Missouri,KANSAS CITY INTL,US AIRWAYS*,120.0,MD-80,Small,Killdeer
9087,2001-09-19,2001,9,19,Day,None,1,Approach,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,200.0,MD-82,Small,Unknown bird - small
9088,2001-09-19,2001,9,19,Day,None,1,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,US AIRWAYS*,100.0,A-319,Small,Mourning dove
9089,2001-09-19,2001,9,19,Night,None,1,Climb,Indiana,INDIANAPOLIS INTL,FEDEX EXPRESS,,B-727-200,Small,Unknown bird - small
9090,2001-09-20,2001,9,20,Night,None,1,Descent,Kentucky,LOUISVILLE INTL ARPT,UPS AIRLINES,250.0,A-300,Medium,Unknown bird - medium
9091,2001-09-20,2001,9,20,Day,None,1,Landing Roll,Hawaii,HONOLULU INTL ARPT,BUSINESS,,DC-10,Small,Unknown bird - small
9092,2001-09-20,2001,9,20,Night,None,1,Approach,Tennessee,MEMPHIS INTL,FEDEX EXPRESS,170.0,B-727-200,Small,Unknown bird - small
9093,2001-09-20,2001,9,20,Night,None,1,Approach,Utah,SALT LAKE CITY INTL,SOUTHWEST AIRLINES,,B-737-300,Small,Unknown bird - small
9094,2001-09-21,2001,9,21,Day,None,1,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN EAGLE AIRLINES,60.0,SAAB-340,Medium,Unknown bird - medium
9095,2001-09-21,2001,9,21,Dusk,Minor,2,Approach,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,133.0,MD-80,Medium,Unknown bird - medium
9096,2001-09-21,2001,9,21,Day,None,1,Landing Roll,California,LOS ANGELES INTL,US AIRWAYS*,,A-320,Small,Unknown bird - small
9097,2001-09-21,2001,9,21,Dusk,None,1,Take-off run,Kentucky,LOUISVILLE INTL ARPT,NORTHWEST AIRLINES,,DC-9-30,Small,Mourning dove
9098,2001-09-21,2001,9,21,Night,None,1,Descent,Nebraska,EPPLEY AIRFIELD,FEDEX EXPRESS,,B-727-200,Small,Unknown bird - small
9099,2001-09-22,2001,9,22,Night,None,1,Approach,Kentucky,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,ASTAR AIR CARGO,,A-300,Medium,Unknown bird - medium
9100,2001-09-22,2001,9,22,Night,None,1,Take-off run,Tennessee,MEMPHIS INTL,MESABA AIRLINES,,BA-146,Medium,Unknown bird - medium
9101,2001-09-22,2001,9,22,Day,None,1,Approach,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN EAGLE AIRLINES,,ATR-72,Small,Rock pigeon
9102,2001-09-22,2001,9,22,Night,Minor,2,Approach,Colorado,DENVER INTL AIRPORT,DELTA AIR LINES,131.0,B-757-200,Small,European starling
9103,2001-09-23,2001,9,23,Night,None,1,Descent,Florida,ORLANDO INTL,NORTHWEST AIRLINES,,B-727-200,Medium,Unknown bird - medium
9104,2001-09-23,2001,9,23,Night,None,1,Approach,Minnesota,MINNEAPOLIS-ST PAUL INTL,EXECUTIVE JET AVIATION,,HAWKER 1000,Small,Unknown bird - small
9105,2001-09-24,2001,9,24,Day,None,1,Approach,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,,MD-80,Medium,Unknown bird - medium
9106,2001-09-24,2001,9,24,Day,None,1,Take-off run,Michigan,DETROIT METRO WAYNE COUNTY ARPT,MESABA AIRLINES,,SAAB-340,Medium,Unknown bird - medium
9107,2001-09-24,2001,9,24,Night,None,1,Approach,Missouri,KANSAS CITY INTL,DELTA AIR LINES,160.0,MD-80,Medium,Unknown bird - medium
9108,2001-09-24,2001,9,24,Night,None,1,Approach,Missouri,LAMBERT-ST LOUIS INTL,TRANS WORLD AIRLINES,,MD-82,Medium,Unknown bird - medium
9109,2001-09-24,2001,9,24,Day,None,1,Approach,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,,B-757-200,Small,Rock pigeon
9110,2001-09-24,2001,9,24,Day,None,1,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,100.0,B-727-200,Small,Rock pigeon
9111,2001-09-25,2001,9,25,Night,Minor,2,Approach,DC,WASHINGTON DULLES INTL ARPT,ATLANTIC COAST AIRLINES,190.0,BA-41 JETSTR,Large,Canada goose
9112,2001-09-25,2001,9,25,Day,None,1,Approach,Pennsylvania,GREATER PITTSBURGH,PSA AIRLINES,,DORNIER 328,Small,Unknown bird - small
9113,2001-09-25,2001,9,25,Day,None,1,Approach,Tennessee,MEMPHIS INTL,FEDEX EXPRESS,,DC-10,Small,Unknown bird - small
9114,2001-09-25,2001,9,25,Day,None,1,Climb,Pennsylvania,PHILADELPHIA INTL,AMERICAN AIRLINES,150.0,B-727-200,Small,Unknown bird - small
9115,2001-09-25,2001,9,25,Day,None,1,Landing Roll,Missouri,KANSAS CITY INTL,UNITED AIRLINES,,B-737-300,Small,European starling
9116,2001-09-25,2001,9,25,Night,None,1,Approach,North Carolina,CHARLOTTE/DOUGLAS INTL ARPT,US AIRWAYS*,200.0,A-319,Small,Unknown bird - small
9117,2001-09-26,2001,9,26,Day,None,1,Approach,Tennessee,NASHVILLE INTL,US AIRWAYS*,140.0,FOKKER F100,Medium,Unknown bird - medium
9118,2001-09-26,2001,9,26,Night,None,1,Approach,Oregon,PORTLAND INTL (OR),BUSINESS,,IAI ASTRA JT,Medium,Unknown bird - medium
9119,2001-09-26,2001,9,26,Day,None,1,Take-off run,Kentucky,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,CHAUTAUQUA AIRLINES,,EMB-135,Small,American kestrel
9120,2001-09-27,2001,9,27,Night,None,1,Approach,Maryland,BALTIMORE WASH INTL,SOUTHWEST AIRLINES,130.0,B-737-300,Medium,Unknown bird - medium
9121,2001-09-27,2001,9,27,Dawn,None,1,Climb,Oklahoma,WILL ROGERS WORLD ARPT,SOUTHWEST AIRLINES,210.0,B-737-200,Small,Unknown bird - small
9122,2001-09-27,2001,9,27,Day,Medium,3,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN EAGLE AIRLINES,,ATR-72,Small,Rock pigeon
9123,2001-09-28,2001,9,28,Day,Substantial,4,Approach,New York,JOHN F KENNEDY INTL,DELTA AIR LINES,,B-767-300,Medium,Herring gull
9124,2001-09-28,2001,9,28,Day,None,1,Approach,Kentucky,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,COMAIR AIRLINES,,CL-RJ100/200,Medium,Unknown bird - medium
9125,2001-09-28,2001,9,28,Day,None,1,Approach,Pennsylvania,GREATER PITTSBURGH,MILITARY,125.0,C-130H,Small,Unknown bird - small
9127,2001-09-28,2001,9,28,Night,None,1,Approach,Tennessee,MEMPHIS INTL,FEDEX EXPRESS,160.0,DC-10,Small,Unknown bird - small
9128,2001-09-29,2001,9,29,Night,None,1,Approach,California,METRO OAKLAND INTL,AMERICAN AIRLINES,180.0,MD-82,Medium,Unknown bird - medium
9129,2001-09-29,2001,9,29,Night,None,1,Approach,Georgia,ATLANTA INTL,TRANS WORLD AIRLINES,210.0,MD-83,Medium,Unknown bird - medium
9130,2001-09-29,2001,9,29,Night,None,1,Approach,Georgia,ATLANTA INTL,TRANS WORLD AIRLINES,210.0,MD-83,Medium,Unknown bird - medium
9131,2001-09-29,2001,9,29,Night,None,1,Approach,Maryland,BALTIMORE WASH INTL,AMERICAN EAGLE AIRLINES,220.0,SAAB-340,Medium,Unknown bird - medium
9132,2001-09-29,2001,9,29,Day,None,1,Approach,Pennsylvania,GREATER PITTSBURGH,PSA AIRLINES,,DORNIER 328,Small,Unknown bird - small
9133,2001-09-29,2001,9,29,Day,None,1,Landing Roll,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN EAGLE AIRLINES,110.0,SAAB-340,Small,Rock pigeon
9134,2001-09-29,2001,9,29,Dusk,None,1,Landing Roll,New Jersey,TETERBORO AIRPORT,EXECUTIVE JET AVIATION,,C-650,Small,American kestrel
9135,2001-09-29,2001,9,29,Night,None,1,Approach,Florida,ORLANDO INTL,US AIRWAYS*,140.0,B-737-200,Small,Unknown bird - small
9136,2001-09-30,2001,9,30,Night,None,1,Climb,California,LOS ANGELES INTL,AMERICAN AIRLINES,150.0,MD-80,Medium,Unknown bird - medium
9137,2001-09-30,2001,9,30,Day,None,1,Approach,Texas,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,140.0,MD-82,Small,Unknown bird - small
9138,2001-09-30,2001,9,30,Day,None,1,Landing Roll,Hawaii,LIHUE ARPT,HAWAIIAN AIR,100.0,B-717-200,Small,Pacific golden-plover
9139,2001-10-01,2001,10,1,Night,None,1,Descent,Missouri,LAMBERT-ST LOUIS INTL,DELTA AIR LINES,210.0,B-737-300,Large,Unknown bird - large
9140,2001-10-01,2001,10,1,Day,None,1,Take-off run,South Carolina,CHARLESTON AFB/INTL ARPT,PSA AIRLINES,85.0,DORNIER 328,Medium,Unknown bird - medium
9141,2001-10-01,2001,10,1,Night,None,1,Approach,Louisiana,BARKSDALE AIR FORCE BASE ARPT,MILITARY,150.0,B-52H,Small,Mourning dove
9142,2001-10-01,2001,10,1,Night,None,1,Approach,Maryland,BALTIMORE WASH INTL,AMERICAN AIRLINES,135.0,MD-82,Small,Unknown bird - small
9143,2001-10-01,2001,10,1,Night,None,1,Climb,Nebraska,EPPLEY AIRFIELD,ABX AIR,250.0,DC-9-40,Small,Unknown bird - small
9144,2001-10-02,2001,10,2,Day,None,1,Approach,New Jersey,ATLANTIC CITY INTL,MILITARY,150.0,F-16C,Large,Unknown bird - large
